,CWSID,Not Expected,Expected,RegulatingAgency,WaterSystemName,Water Year,HUC8,ServiceConnections,Population,DSCI Dry Season Average,DSCI Wet Season Average,DSCI Dry Wet Delta,Total Number of Water Sources,Score_SCV,Score_SCM,Score_CriticallyOverdraftedGroundwaterBasin,Intertie,Wholesalers,Curtailment,HUC_Categories,Outcome,PWPhysicalAddressLat,PWPhysicalAddressLong
765,CA1500516,0.8514526833378744,0.14854731666212564,DISTRICT 12 - VISALIA,TUT BROTHERS FARM #96,2022,18030003,13.0,30,481.8599999999999,405.1546666666666,76.70533333333327,2.0,0.0,0.0,0,0.0,0.0,0,2,0,34.9880446,-118.9089981
766,CA4300567,0.8514978812421828,0.1485021187578169,DISTRICT 17 - SANTA CLARA,BURCHELL ROAD WATER ASSOCIATION,2022,18060002,27.0,132,390.09681818181804,342.6703333333332,47.42648484848485,2.0,0.0,0.0,0,0.0,0.0,0,1,0,37.0276896,-121.6406542
767,CA2000549,0.8515897595060193,0.1484102404939805,LPA50 - MADERA COUNTY,MD 05 MOUNTAIN RANCHES,2022,18040001,27.0,239,437.0790909090909,402.9776666666667,34.10142424242417,2.0,0.0,0.0,0,0.0,0.0,0,2,0,36.992005,-119.8583772
768,CA2702094,0.8516096948508831,0.1483903051491167,LPA57 - MONTEREY COUNTY,BLACKIE RD WS #18,2022,18060005,21.0,60,378.4581818181819,317.1723333333333,61.2858484848486,1.0,0.0,0.0,0,0.0,0.0,0,1,0,36.685567,-121.5997835
769,CA2710019,0.8516343037501091,0.14836569624989085,DISTRICT 05 - MONTEREY,CWSC OAK HILLS,2022,18060015,884.0,3986,400.0,340.0,60.0,3.0,0.0,0.0,1,0.0,0.0,0,1,0,36.7751214,-121.722924
770,CA4400755,0.8519013051146136,0.14809869488538632,LPA74 - SANTA CRUZ COUNTY,MONTEREY BAY ACADEMY,2022,18060015,78.0,400,400.0,340.0,60.0,2.0,0.0,0.0,1,0.0,0.0,0,1,0,36.9121324,-121.8377574
771,CA5410006,0.8519443091852092,0.14805569081479075,DISTRICT 24 - TULARE,"LINDSAY, CITY OF",2022,18030006,3085.0,13463,467.75181818181807,406.6666666666667,61.08515151515138,3.0,0.0,0.0,1,0.0,0.0,0,2,0,36.2061021,-119.0972845
772,CA2702608,0.8519998067474364,0.14800019325256353,LPA57 - MONTEREY COUNTY,THIMIO MWC,2022,18060015,21.0,60,400.0,340.0,60.0,1.0,0.0,0.0,0,0.0,0.0,0,1,0,36.8390905,-121.6676847
773,CA2700638,0.8519998501279082,0.14800014987209165,LPA57 - MONTEREY COUNTY,MAHER RD WS #05,2022,18060015,17.0,65,400.0,340.0,60.0,1.0,0.0,0.0,0,0.0,0.0,0,1,0,36.8390905,-121.6676847
774,CA4300638,0.8521823602499441,0.1478176397500559,DISTRICT 17 - SANTA CLARA,SAN MARTIN FOOTHILLS WATER COMPANY,2022,18060002,44.0,145,390.09681818181804,342.6703333333332,47.42648484848485,2.0,0.0,0.0,0,0.0,0.0,0,1,0,37.08787,-121.5680841
775,CA1503536,0.8523021967718152,0.14769780322818496,DISTRICT 19 - TEHACHAPI,GLENNVILLE MUTUAL WATER COMPANY,2022,18030004,25.0,100,482.9799999999999,406.6666666666667,76.31333333333322,1.0,0.0,0.0,0,0.0,0.0,0,2,0,35.731318,-118.701631
776,CA2701367,0.8526067788895243,0.14739322111047598,LPA57 - MONTEREY COUNTY,TIERRA MEADOWS HOA WS,2022,18060005,21.0,63,378.4581818181819,317.1723333333333,61.2858484848486,2.0,0.0,0.0,0,0.0,0.0,0,1,0,36.5647251,-121.7319881
777,CA1010003,0.8527442815074241,0.14725571849257574,DISTRICT 12 - VISALIA,CITY OF CLOVIS,2022,18030009,38368.0,120891,438.2490909090908,407.1693333333333,31.07975757575747,1.0,0.0,0.0,0,0.0,0.0,0,2,0,36.8329323,-119.6880532
778,CA2700634,0.852837125995351,0.14716287400464895,LPA57 - MONTEREY COUNTY,CHETMOORE ACRES WA,2022,18060015,25.0,70,400.0,340.0,60.0,1.0,0.0,0.0,0,0.0,0.0,0,1,0,36.8438188,-121.6758437
779,CA2701822,0.8531511726846284,0.14684882731537166,LPA57 - MONTEREY COUNTY,ROBLEY PROPERTY MWS,2022,18060005,33.0,92,378.4581818181819,317.1723333333333,61.2858484848486,2.0,0.0,0.0,0,0.0,0.0,0,1,0,36.6623815,-121.6454222
780,CA5610701,0.8533090937068825,0.14669090629311768,DISTRICT 06 - SANTA BARBARA,"NAVAL BASE VENTURA COUNTY, PORT HUENEME",2022,18070103,609.0,3500,445.45454545454544,343.3333333333333,102.12121212121212,3.0,0.0,0.0,1,1.0,0.0,0,1,0,34.1123602,-119.1056686
781,CA1910189,0.8533837262172618,0.14661627378273817,DISTRICT 22 - ANGELES,SAN GABRIEL VALLEY WATER CO.-MONTEBELLO,2022,18070105,1580.0,8630,399.92090909090916,307.84866666666665,92.07224242424252,2.0,0.0,0.0,0,1.0,0.0,0,1,0,34.0625523,-118.0325602
782,CA2701257,0.854068696682099,0.14593130331790133,LPA57 - MONTEREY COUNTY,CAL AM WATER COMPANY - GARRAPATA,2022,18060015,46.0,30,400.0,340.0,60.0,2.0,0.0,0.0,0,0.0,0.0,0,1,0,36.6002378,-121.8946761
783,CA4300560,0.8540958958690699,0.14590410413093005,DISTRICT 17 - SANTA CLARA,GREEN MOUNTAIN WATER COMPANY,2022,18060002,38.0,80,390.09681818181804,342.6703333333332,47.42648484848485,1.0,0.0,0.0,0,0.0,0.0,0,1,0,37.0946345,-121.6809979
784,CA2701800,0.8543549161331522,0.14564508386684802,LPA57 - MONTEREY COUNTY,TULARCITOS MWC,2022,18060006,46.0,129,377.9072727272727,314.264,63.64327272727269,2.0,0.0,0.0,0,0.0,0.0,0,1,0,36.4799024,-121.7327931
785,CA2701888,0.8543702995939737,0.14562970040602619,LPA57 - MONTEREY COUNTY,CACHAGUA MUTUAL WS (#4),2022,18060006,24.0,55,377.9072727272727,314.264,63.64327272727269,2.0,0.0,0.0,0,0.0,0.0,0,1,0,36.4799024,-121.7327931
786,CA2702405,0.85437134721491,0.1456286527850899,LPA57 - MONTEREY COUNTY,JENSEN MHP WS,2022,18060006,39.0,56,377.9072727272727,314.264,63.64327272727269,2.0,0.0,0.0,0,0.0,0.0,0,1,0,36.4799024,-121.7327931
787,CA5403110,0.8546448247262299,0.14535517527377018,DISTRICT 24 - TULARE,SIERRA MUTUAL WATER COMPANY,2022,18030006,16.0,43,467.75181818181807,406.6666666666667,61.08515151515138,2.0,0.0,0.0,0,0.0,0.0,0,2,0,36.0755334,-118.8832091
788,CA5000061,0.854839761574359,0.14516023842564102,LPA80 - STANISLAUS COUNTY,MARTIN'S MOBILE HOME COURT,2022,18040002,20.0,60,443.1045454545454,393.59299999999996,49.511545454545455,1.0,0.0,0.0,1,0.0,0.0,0,2,0,37.3571869,-120.9813808
789,CA1510022,0.8550800495299905,0.14491995047000952,DISTRICT 12 - VISALIA,WEST KERN WATER DISTRICT,2022,18030003,7257.0,20965,481.8599999999999,405.1546666666666,76.70533333333327,1.0,0.0,0.0,0,0.0,1.0,0,2,0,35.1445534,-119.4629608
790,CA3310080,0.8551831894137298,0.14481681058627013,DISTRICT 20 - RIVERSIDE,LAKE HEMET MWD-CAMP GROUND,2022,18070202,287.0,600,300.0,240.0,60.0,1.0,0.0,0.0,0,0.0,0.0,0,1,0,33.7371821,-116.894646
791,CA3301800,0.8552820745610283,0.14471792543897177,LPA63 - RIVERSIDE COUNTY,STONEWOOD CANYON ESTATES,2022,18070202,26.0,40,300.0,240.0,60.0,1.0,0.0,0.0,0,0.0,0.0,0,1,0,33.7487595,-116.7375687
792,CA1510013,0.8552869154860351,0.14471308451396495,DISTRICT 12 - VISALIA,"MCFARLAND, CITY OF",2022,18030005,2849.0,15506,477.0686363636363,406.6666666666667,70.40196969696962,3.0,0.0,0.0,1,0.0,0.0,0,2,0,35.6777322,-119.2325778
793,CA3301682,0.8558094425459942,0.14419055745400577,LPA63 - RIVERSIDE COUNTY,TRAILS END MUTUAL WATER COMPANY,2022,18070202,34.0,52,300.0,240.0,60.0,1.0,0.0,0.0,0,0.0,0.0,0,1,0,33.704948,-116.7254459
794,CA3310801,0.8559009236681772,0.14409907633182267,DISTRICT 20 - RIVERSIDE,BAUTISTA CC NO. 36,2022,18070202,1.0,84,300.0,240.0,60.0,1.0,0.0,0.0,0,0.0,0.0,0,1,0,33.6428127,-116.8089135
795,CA4100512,0.85593242340843,0.14406757659157002,DISTRICT 17 - SANTA CLARA,LOMA MAR MUTUAL,2022,18050006,34.0,65,400.5718181818182,340.07399999999996,60.49781818181822,1.0,1.0,0.0,0,0.0,0.0,0,1,0,37.2704205,-122.2767313
796,CA3301028,0.8559534342081727,0.14404656579182737,LPA63 - RIVERSIDE COUNTY,BALDY MOUNTAIN RANCH,2022,18070202,80.0,144,300.0,240.0,60.0,1.0,0.0,0.0,0,0.0,0.0,0,1,0,33.6939003,-116.7364224
797,CA5402048,0.8559988729208188,0.14400112707918125,DISTRICT 12 - VISALIA,DEL ORO RIVER ISLAND SERV TERR #2,2022,18030006,27.0,99,467.75181818181807,406.6666666666667,61.08515151515138,2.0,0.0,0.0,0,0.0,0.0,0,2,0,36.0916186,-118.8238798
798,CA2701355,0.8566211748966528,0.14337882510334726,LPA57 - MONTEREY COUNTY,PRINCES CAMP RESORT WS,2022,18060006,55.0,126,377.9072727272727,314.264,63.64327272727269,1.0,0.0,0.0,0,0.0,0.0,0,1,0,36.4799024,-121.7327931
799,CA5610008,0.8569123546442869,0.14308764535571317,DISTRICT 06 - SANTA BARBARA,PLEASANT VALLEY MUTUAL WATER CO,2022,18070103,1632.0,5000,445.45454545454544,343.3333333333333,102.12121212121212,3.0,0.0,0.0,1,1.0,0.0,0,1,0,34.2361413,-119.0407282
800,CA4010832,0.8571640770848162,0.14283592291518377,DISTRICT 06 - SANTA BARBARA,ATASCADERO STATE HOSPITAL,2022,18060005,875.0,4128,378.4581818181819,317.1723333333333,61.2858484848486,5.0,0.0,0.0,0,1.0,0.0,0,1,0,35.4595634,-120.6428663
801,CA2400209,0.8573690175678892,0.14263098243211078,DISTRICT 11 - MERCED,SAN LUIS HILLS,2022,18040001,65.0,300,437.0790909090909,402.9776666666667,34.10142424242417,1.0,0.0,0.0,0,0.0,0.0,0,2,0,37.0546553,-121.0164199
802,CA3301676,0.8574847206789882,0.142515279321012,LPA63 - RIVERSIDE COUNTY,THOMAS MOUNTAIN WATER COMPANY,2022,18070202,56.0,162,300.0,240.0,60.0,1.0,0.0,0.0,0,0.0,0.0,0,1,0,33.6132903,-116.6274444
803,CA4400582,0.8578216849050118,0.1421783150949882,LPA74 - SANTA CRUZ COUNTY,PINE TREE LANE MUTUAL WATER CO,2022,18060015,36.0,80,400.0,340.0,60.0,1.0,0.0,0.0,1,0.0,0.0,0,1,0,36.9818368,-121.9315449
804,CA5410012,0.8583247790480142,0.1416752209519858,DISTRICT 12 - VISALIA,STRATHMORE PUBLIC UTIL DIST,2022,18030006,472.0,2150,467.75181818181807,406.6666666666667,61.08515151515138,1.0,0.0,0.0,0,0.0,1.0,0,2,0,36.1461143,-119.0607661
805,CA4600056,0.8589789366165843,0.14102106338341597,DISTRICT 02 - LASSEN,"SIERRA CITY WATER WORKS, INC.",2022,18020125,89.0,250,430.5718181818183,348.0703333333333,82.501484848485,1.0,0.0,0.0,0,0.0,0.0,1,2,0,39.5656779,-120.6304612
806,CA5410036,0.8596782385244259,0.1403217614755741,DISTRICT 12 - VISALIA,LSID-STRATHMORE SYSTEM,2022,18030006,161.0,500,467.75181818181807,406.6666666666667,61.08515151515138,1.0,0.0,0.0,0,1.0,0.0,0,2,0,36.1427321,-119.0500726
807,CA3600262,0.8596821250167321,0.14031787498326787,LPA66 - SAN BERNARDINO COUNTY,SNOWCREST HEIGHTS IMP ASSOC,2022,18070203,125.0,600,301.88772727272726,245.40133333333333,56.486393939393935,3.0,0.0,0.0,0,0.0,0.0,0,1,0,34.266512,-117.6333768
808,CA3610033,0.8597042097921352,0.14029579020786503,DISTRICT 13 - SAN BERNARDINO,MT BALDY HOMEOWNERS ASSN.,2022,18070203,114.0,1700,301.88772727272726,245.40133333333333,56.486393939393935,3.0,0.0,0.0,0,0.0,0.0,0,1,0,34.2371699,-117.6574301
809,CA2710013,0.859806142534558,0.1401938574654421,DISTRICT 05 - MONTEREY,CWSC LAS LOMAS,2022,18060015,626.0,3387,400.0,340.0,60.0,3.0,0.0,0.0,1,0.0,0.0,0,1,0,36.8697033,-121.7364585
810,CA1500489,0.8598941926637552,0.14010580733624478,DISTRICT 19 - TEHACHAPI,BRITE LAKE MUTUAL WATER COMPANY,2022,18030003,32.0,89,481.8599999999999,405.1546666666666,76.70533333333327,2.0,0.0,0.0,0,0.0,0.0,0,2,0,35.1420968,-118.6313788
811,CA4400598,0.8602698499149342,0.13973015008506595,LPA74 - SANTA CRUZ COUNTY,"PURESOURCE WATER, INC",2022,18060015,77.0,200,400.0,340.0,60.0,3.0,0.0,0.0,1,1.0,0.0,0,1,0,37.0093663,-121.8985809
812,CA1510015,0.8603012414516171,0.13969875854838304,DISTRICT 12 - VISALIA,OILDALE MWC,2022,18030012,11690.0,36726,459.70363636363635,403.8476666666666,55.85596969696974,1.0,0.0,0.0,0,1.0,1.0,0,2,0,35.4328147,-119.0298539
813,CA5400732,0.8605536390492177,0.13944636095078258,DISTRICT 24 - TULARE,PIERPOINT SPRINGS WATER CO.,2022,18030006,84.0,35,467.75181818181807,406.6666666666667,61.08515151515138,2.0,0.0,0.0,0,0.0,0.0,0,2,0,36.1420445,-118.6253395
814,CA1510800,0.8607009199745841,0.13929908002541572,DISTRICT 19 - TEHACHAPI,CCI - TEHACHAPI,2022,18030003,1806.0,4482,481.8599999999999,405.1546666666666,76.70533333333327,2.0,0.0,0.0,0,0.0,0.0,0,2,0,35.1133011,-118.5694869
815,CA5400728,0.8607037944857026,0.1392962055142975,DISTRICT 24 - TULARE,GRIER MUTUAL WATER COMPANY,2022,18030006,99.0,94,467.75181818181807,406.6666666666667,61.08515151515138,2.0,0.0,0.0,0,0.0,0.0,0,2,0,36.1410974,-118.6088263
816,CA1500374,0.8608265580359992,0.1391734419640008,DISTRICT 19 - TEHACHAPI,CWS-GRAND OAKS WATER SYSTEM,2022,18030003,44.0,149,481.8599999999999,405.1546666666666,76.70533333333327,2.0,0.0,0.0,0,0.0,0.0,0,2,0,35.1156751,-118.5189196
817,CA3600071,0.8617315534444785,0.13826844655552142,LPA66 - SAN BERNARDINO COUNTY,CHAMISAL MWC,2022,18090208,29.0,63,386.16,323.8466666666667,62.31333333333333,1.0,0.0,0.0,0,0.0,0.0,0,3,0,34.6027949,-117.63662
818,CA4210700,0.8617694797298858,0.13823052027011418,DISTRICT 06 - SANTA BARBARA,"AMERICAN WATER O&M, LLC - VAFB",2022,18060009,1161.0,14971,377.27272727272725,313.184,64.08872727272723,5.0,0.0,0.0,0,1.0,0.0,0,1,0,34.7214796,-120.5427815
819,CA1010001,0.8620449282458205,0.13795507175417954,DISTRICT 12 - VISALIA,BAKMAN WATER COMPANY,2022,18030009,2674.0,16756,438.2490909090908,407.1693333333333,31.07975757575747,13.0,0.0,0.0,1,0.0,0.0,0,2,0,36.7513762,-119.7224921
820,CA4400599,0.8621979571435131,0.137802042856487,LPA74 - SANTA CRUZ COUNTY,SUNSET BEACH MUTUAL WATER CO,2022,18060015,65.0,150,400.0,340.0,60.0,1.0,0.0,0.0,0,1.0,0.0,0,1,0,36.8933118,-121.8349847
821,CA3301541,0.862259750975285,0.1377402490247149,LPA63 - RIVERSIDE COUNTY,RECHE CANYON MUTUAL WATER CO.,2022,18070203,53.0,150,301.88772727272726,245.40133333333333,56.486393939393935,3.0,0.0,0.0,0,0.0,0.0,0,1,0,34.0252831,-117.2779449
822,CA2710006,0.8626732312407902,0.13732676875920985,DISTRICT 05 - MONTEREY,CAL AM WATER COMPANY - AMBLER PARK,2022,18060005,412.0,980,378.4581818181819,317.1723333333333,61.2858484848486,3.0,0.0,0.0,0,0.0,0.0,0,1,0,36.5750828,-121.7241659
823,CA1910072,0.8627343533129711,0.13726564668702898,DISTRICT 15 - METROPOLITAN,GSWC - WILLOWBROOK,2022,18070106,1445.0,11069,381.4040909090909,300.99333333333345,80.41075757575743,3.0,0.0,0.0,0,1.0,0.0,0,1,0,33.9620372,-118.0593621
824,CA4010005,0.8628994100761065,0.1371005899238934,DISTRICT 06 - SANTA BARBARA,OCEANO COMM SERVICES DIST.,2022,18060006,2217.0,7487,377.9072727272727,314.264,63.64327272727269,5.0,0.0,0.0,0,1.0,0.0,0,1,0,35.1025361,-120.6167984
825,CA5400754,0.8630468489689854,0.13695315103101455,DISTRICT 24 - TULARE,SOUTH KAWEAH MUTUAL WATER COMPANY,2022,18030007,142.0,384,464.240909090909,406.666,57.57490909090899,2.0,0.0,0.0,0,0.0,0.0,0,2,0,36.4151609,-118.9154947
826,CA1500556,0.8634962840345584,0.13650371596544164,DISTRICT 19 - TEHACHAPI,HART FLAT BEAR MUTUAL WATER,2022,18030003,28.0,56,481.8599999999999,405.1546666666666,76.70533333333327,2.0,0.0,0.0,0,0.0,0.0,0,2,0,35.254494,-118.616679
827,CA3610114,0.8636703901766599,0.1363296098233402,DISTRICT 13 - SAN BERNARDINO,CLAWA,2022,18090208,1225.0,2320,386.16,323.8466666666667,62.31333333333333,1.0,0.0,0.0,0,0.0,0.0,0,3,0,34.2348023,-117.2768427
828,CA1500535,0.8639005620002841,0.13609943799971577,DISTRICT 12 - VISALIA,MANON MANOR MUTUAL WATER COMPANY,2022,18030004,55.0,200,482.9799999999999,406.6666666666667,76.31333333333322,2.0,0.0,0.0,1,1.0,0.0,0,2,0,35.55,-118.92
829,CA2701705,0.8639266703688834,0.1360733296311167,LPA57 - MONTEREY COUNTY,TASSAJARA SPRINGS WS,2022,18060006,70.0,150,377.9072727272727,314.264,63.64327272727269,3.0,0.0,0.0,0,0.0,0.0,0,1,0,36.4799024,-121.7327931
830,CA3301055,0.8640921385317814,0.13590786146821862,LPA63 - RIVERSIDE COUNTY,VILLAGE OF CHILDHELP,2022,18070202,12.0,264,300.0,240.0,60.0,2.0,0.0,0.0,0,0.0,0.0,0,1,0,33.9100443,-116.9716748
831,CA5410800,0.8641571730977622,0.13584282690223745,DISTRICT 24 - TULARE,CAL FIRE - MOUNTAIN HOME CNSRVTN CAMP,2022,18030006,5.0,93,467.75181818181807,406.6666666666667,61.08515151515138,2.0,0.0,0.0,0,0.0,0.0,0,2,0,36.2374783,-118.6848272
832,CA1910046,0.8642232275925619,0.1357767724074381,DISTRICT 07 - HOLLYWOOD,SUBURBAN WATER SYSTEMS-GLENDORA,2022,18070106,1554.0,6543,381.4040909090909,300.99333333333345,80.41075757575743,3.0,0.0,0.0,0,1.0,0.0,0,1,0,34.103624,-117.8733553
833,CA1910032,0.8644678491557382,0.13553215084426193,DISTRICT 07 - HOLLYWOOD,FOOTHILL MUNICIPAL WATER DIST.,2022,18070105,7.0,0,399.92090909090916,307.84866666666665,92.07224242424252,1.0,0.0,0.0,0,1.0,1.0,0,1,0,34.1993183,-118.1859297
834,CA2700702,0.8645056949285954,0.13549430507140456,LPA57 - MONTEREY COUNTY,PRUNEDALE MWC,2022,18060015,84.0,277,400.0,340.0,60.0,3.0,0.0,0.0,0,0.0,0.0,0,1,0,36.6777372,-121.6555013
835,CA2701926,0.864528904875664,0.1354710951243359,LPA57 - MONTEREY COUNTY,MORO RD WS #09,2022,18060015,65.0,210,400.0,340.0,60.0,3.0,0.0,0.0,0,0.0,0.0,0,1,0,36.6777372,-121.6555013
836,CA2700665,0.86456542853597,0.1354345714640298,LPA57 - MONTEREY COUNTY,OAK HEIGHTS W & R CO INC,2022,18060015,35.0,105,400.0,340.0,60.0,3.0,0.0,0.0,0,0.0,0.0,0,1,0,36.6777372,-121.6555013
837,CA2700523,0.864579174121354,0.13542082587864618,LPA57 - MONTEREY COUNTY,CALERA CANYON HEIGHTS HOA,2022,18060015,17.0,74,400.0,340.0,60.0,3.0,0.0,0.0,0,0.0,0.0,0,1,0,36.6777372,-121.6555013
838,CA2700656,0.8645803263914932,0.13541967360850687,LPA57 - MONTEREY COUNTY,MORO COJO MWA,2022,18060015,19.0,67,400.0,340.0,60.0,3.0,0.0,0.0,0,0.0,0.0,0,1,0,36.6777372,-121.6555013
839,CA2700622,0.8645862963502122,0.13541370364978764,LPA57 - MONTEREY COUNTY,OUTLOOK WA,2022,18060015,18.0,45,400.0,340.0,60.0,3.0,0.0,0.0,0,0.0,0.0,0,1,0,36.6777372,-121.6555013
840,CA3610045,0.8649977574552143,0.13500224254478574,DISTRICT 13 - SAN BERNARDINO,LACSD - RIMFOREST,2022,18090208,292.0,820,386.16,323.8466666666667,62.31333333333333,1.0,0.0,0.0,0,0.0,0.0,0,3,0,34.2626638,-117.2107692
841,CA3610016,0.8657216471611976,0.1342783528388023,DISTRICT 13 - SAN BERNARDINO,GLEN MARTIN MWC,2022,18070203,339.0,450,301.88772727272726,245.40133333333333,56.486393939393935,3.0,0.0,0.0,0,0.0,0.0,0,1,0,34.1418716,-116.9852537
842,CA2000538,0.8659053865397609,0.13409461346023926,LPA50 - MADERA COUNTY,CEDAR VALLEY MUTUAL WATER CO,2022,18040007,67.0,137,446.6604545454545,407.78499999999997,38.875454545454545,1.0,0.0,0.0,0,0.0,0.0,0,2,0,37.3279997,-119.6493154
843,CA2000865,0.8659544569854744,0.13404554301452562,LPA50 - MADERA COUNTY,MD 58 SIERRA HIGHLANDS,2022,18040007,25.0,75,446.6604545454545,407.78499999999997,38.875454545454545,1.0,0.0,0.0,0,0.0,0.0,0,2,0,37.3279997,-119.6493154
844,CA5400940,0.8662749755002593,0.13372502449974055,DISTRICT 24 - TULARE,SIERRA KING HOMEOWNERS ASSN,2022,18030007,44.0,200,464.240909090909,406.666,57.57490909090899,2.0,0.0,0.0,0,0.0,0.0,0,2,0,36.4691437,-118.8505091
845,CA3600283,0.8663037605191709,0.133696239480829,LPA66 - SAN BERNARDINO COUNTY,DEPARTMENT OF WATER AND POWER,2022,18070203,125.0,388,301.88772727272726,245.40133333333333,56.486393939393935,3.0,0.0,0.0,0,0.0,0.0,0,1,0,34.2428813,-116.9087014
846,CA4300771,0.8663073525449766,0.1336926474550234,DISTRICT 17 - SANTA CLARA,NEW AVENUE MUTUAL WATER COMPANY,2022,18060002,113.0,302,390.09681818181804,342.6703333333332,47.42648484848485,3.0,0.0,0.0,0,0.0,0.0,0,1,0,37.0682838,-121.5548622
847,CA2010801,0.866686528181015,0.13331347181898484,DISTRICT 11 - MERCED,VALLEY STATE PRISON,2022,18040007,74.0,3095,446.6604545454545,407.78499999999997,38.875454545454545,3.0,0.0,0.0,1,0.0,0.0,0,2,0,37.1033659,-120.1541466
848,CA3301011,0.8667751473285901,0.13322485267140985,LPA63 - RIVERSIDE COUNTY,STONE CREEK WATER CO.,2022,18070202,21.0,134,300.0,240.0,60.0,2.0,0.0,0.0,0,0.0,0.0,0,1,0,33.7768219,-116.734647
849,CA5410513,0.8667772880259694,0.13322271197403066,DISTRICT 12 - VISALIA,NPS-ASH MOUNTAIN,2022,18030007,23.0,2930,464.240909090909,406.666,57.57490909090899,2.0,0.0,0.0,0,0.0,0.0,0,2,0,36.4863597,-118.8405681
850,CA2410008,0.8668539213815025,0.13314607861849742,DISTRICT 11 - MERCED,CAL AM - MEADOWBROOK,2022,18040001,1717.0,5650,437.0790909090909,402.9776666666667,34.10142424242417,3.0,0.0,0.0,1,0.0,0.0,0,2,0,37.3210709,-120.5263579
851,CA3510007,0.8673692234822433,0.13263077651775676,DISTRICT 05 - MONTEREY,SAN BENITO COUNTY WATER DISTRICT,2022,18060002,2.0,25,390.09681818181804,342.6703333333332,47.42648484848485,1.0,0.0,0.0,0,0.0,1.0,0,1,0,36.8363045,-121.3635832
852,CA2000530,0.8674581591727634,0.1325418408272364,LPA50 - MADERA COUNTY,CRASS MUTUAL WATER COMPANY,2022,18040007,26.0,80,446.6604545454545,407.78499999999997,38.875454545454545,1.0,0.0,0.0,0,0.0,0.0,0,2,0,37.357604,-119.6041156
853,CA2000526,0.8675212190026661,0.13247878099733412,LPA50 - MADERA COUNTY,PIKE RANCH MUTUAL WATER CO,2022,18040007,20.0,74,446.6604545454545,407.78499999999997,38.875454545454545,1.0,0.0,0.0,0,0.0,0.0,0,2,0,37.3468609,-119.703537
854,CA3301863,0.8678965612474016,0.13210343875259814,LPA63 - RIVERSIDE COUNTY,OLIVET UNIVERSITY,2022,18070202,48.0,195,300.0,240.0,60.0,2.0,0.0,0.0,0,0.0,0.0,0,1,0,33.592201,-116.7553237
855,CA2010008,0.867924808884606,0.13207519111539404,DISTRICT 11 - MERCED,MADERA CO MD10A-MADERA RANCHOS,2022,18040001,945.0,3172,437.0790909090909,402.9776666666667,34.10142424242417,4.0,0.0,0.0,1,0.0,0.0,0,2,0,36.9317615,-119.8907177
856,CA3301330,0.8679540292318246,0.13204597076817537,LPA63 - RIVERSIDE COUNTY,INDIAN OAKS TRAILER PARK,2022,18070302,63.0,90,284.90863636363633,232.51466666666664,52.39396969696969,1.0,0.0,0.0,0,0.0,0.0,0,1,0,33.577787,-116.996553
857,CA4300543,0.8680625334964838,0.13193746650351615,DISTRICT 17 - SANTA CLARA,WEST SAN MARTIN WATER WORKS INC,2022,18060002,324.0,1173,390.09681818181804,342.6703333333332,47.42648484848485,3.0,0.0,0.0,0,0.0,0.0,0,1,0,37.068293,-121.61994
858,CA1010024,0.8683967507267842,0.13160324927321587,DISTRICT 12 - VISALIA,CWS - SELMA,2022,18050003,6419.0,26062,401.9318181818182,341.82466666666664,60.10715151515154,10.0,0.0,0.0,1,0.0,0.0,0,1,0,37.4102518,-121.9452372
859,CA4010004,0.8685814130208251,0.13141858697917488,DISTRICT 06 - SANTA BARBARA,GROVER BEACH WATER DEPARTMENT,2022,18060006,4969.0,13549,377.9072727272727,314.264,63.64327272727269,5.0,0.0,0.0,0,1.0,0.0,0,1,0,35.1209064,-120.6219221
860,CA3301171,0.8686485960333397,0.1313514039666604,LPA63 - RIVERSIDE COUNTY,BRADFORD RUN RV,2022,18070302,59.0,100,284.90863636363633,232.51466666666664,52.39396969696969,1.0,0.0,0.0,0,0.0,0.0,0,1,0,33.494935,-116.783307
861,CA4300637,0.8687554930769157,0.13124450692308434,DISTRICT 17 - SANTA CLARA,LOS RANCHOS DE UVAS WATER COMPANY,2022,18060002,22.0,58,390.09681818181804,342.6703333333332,47.42648484848485,3.0,0.0,0.0,0,0.0,0.0,0,1,0,37.0525711,-121.657386
862,CA2000849,0.8687846002195432,0.1312153997804568,LPA50 - MADERA COUNTY,MD 60 DILLON ESTATES,2022,18040007,38.0,150,446.6604545454545,407.78499999999997,38.875454545454545,1.0,0.0,0.0,0,0.0,0.0,0,2,0,37.3651749,-119.726218
863,CA3301169,0.8688532607831199,0.13114673921687997,LPA63 - RIVERSIDE COUNTY,MURRIETA PALMS MOBILE HOME PARK,2022,18070302,71.0,237,284.90863636363633,232.51466666666664,52.39396969696969,1.0,0.0,0.0,0,0.0,0.0,0,1,0,33.5392775,-117.1728711
864,CA4010002,0.869044452068822,0.13095554793117786,DISTRICT 06 - SANTA BARBARA,ATASCADERO MUTUAL WATER CO,2022,18060005,10927.0,35848,378.4581818181819,317.1723333333333,61.2858484848486,17.0,0.0,0.0,0,1.0,0.0,0,1,0,35.4953802,-120.6791823
865,CA4400558,0.8695466993699299,0.13045330063007035,LPA74 - SANTA CRUZ COUNTY,SAN ANDREAS MUTUAL WATER CO,2022,18060015,135.0,350,400.0,340.0,60.0,3.0,0.0,0.0,1,0.0,0.0,0,1,0,36.9172655,-121.8358223
